,SquareFeet,Bathrooms,Neighborhood,Bedrooms,Price
48888,2683,1,Urban,5,304018.4620693352
48889,2241,3,Suburb,4,265570.8634236415
48890,1939,2,Urban,5,149499.72058817936
48891,1619,3,Urban,3,195260.7871119653
48892,1230,1,Urban,3,193550.36639817228
48893,1581,3,Rural,3,144724.2027047734
48894,1732,2,Urban,4,216677.2007925663
48895,2609,1,Urban,2,354149.43309274246
48896,2202,1,Urban,5,334227.7534123308
48897,2103,1,Rural,3,261922.1462152377
48898,2377,1,Urban,3,333080.75029739406
48899,1670,2,Rural,2,231497.85949025545
48900,2891,2,Urban,3,235260.6963281839
48901,2704,3,Suburb,3,296239.45254994003
48902,2849,1,Suburb,4,318897.89905147965
48903,2924,3,Rural,2,342089.5110318978
48904,2184,1,Urban,3,170993.0640192323
48905,2450,3,Suburb,4,285845.80391354626
48906,1402,3,Urban,4,95665.4906480806
48907,2055,2,Urban,4,267154.566446112
48908,1120,1,Suburb,4,70074.58978762786
48909,1726,3,Rural,2,116659.20315358698
48910,2538,3,Suburb,2,228712.04401598076
48911,1384,1,Urban,4,117216.56378920333
48912,2763,3,Urban,2,238965.05339419257
48913,2448,1,Urban,5,294736.9147382816
48914,1475,3,Suburb,5,199958.4968682041
48915,1559,2,Suburb,4,169993.95593321117
48916,2190,2,Suburb,3,227458.6856396581
48917,1388,3,Suburb,3,80825.06164046365
48918,2356,2,Rural,5,271455.7194414235
48919,2546,3,Urban,4,300724.33821842103
48920,2773,2,Rural,5,318147.7477505823
48921,1789,2,Suburb,5,190963.9362762979
48922,1752,1,Suburb,3,255709.02963929216
48923,2494,1,Suburb,5,249169.74704998668
48924,1703,2,Suburb,4,193646.44865028505
48925,2547,3,Urban,3,293990.4909913368
48926,1052,3,Urban,3,91955.79907352835
48927,1566,1,Rural,5,202852.8512281156
48928,1820,1,Suburb,2,149574.88198722276
48929,2044,2,Suburb,5,260178.6776572286
48930,2042,3,Rural,4,220737.0533865248
48931,2988,3,Rural,2,175620.49982828763
48932,2879,2,Suburb,4,361604.3313773567
48933,1861,1,Rural,3,184677.95023603464
48934,2479,3,Urban,4,330707.8458319809
48935,1321,2,Urban,4,163305.9766537944
48936,1826,2,Suburb,4,346851.8934321383
48937,1432,3,Suburb,5,115825.11682979498
48938,2082,2,Suburb,5,287504.6036928142
48939,2174,2,Suburb,4,269115.96440255805
48940,2794,1,Rural,5,260998.71064499803
48941,2463,1,Rural,3,209724.2426917716
48942,2907,1,Urban,3,370655.24817017664
48943,1057,1,Urban,2,46056.51559954648
48944,2017,3,Urban,5,271417.4614762034
48945,2751,1,Urban,5,358074.8223657481
48946,2597,3,Urban,4,328940.58859466354
48947,2681,3,Urban,2,213472.87711413729
48948,2980,3,Urban,3,288109.97720119264
48949,2917,3,Rural,3,260955.49992413423
48950,1750,3,Urban,4,256049.33011715143
48951,2316,1,Rural,5,294397.2896051381
48952,1181,3,Rural,4,111209.530309552
48953,2904,3,Urban,2,263547.5514068531
48954,1606,2,Rural,3,244405.7881622956
48955,2101,1,Suburb,2,238285.5734053645
48956,1960,2,Urban,3,295112.4774384586
48957,2677,1,Suburb,3,257527.7213142625
48958,1104,1,Suburb,2,100615.76509159186
48959,2284,3,Rural,3,243370.57302777417
48960,1606,2,Urban,3,221578.56623333564
48961,2246,2,Suburb,2,289581.4212789572
48962,1989,3,Urban,3,252593.4130946688
48963,1483,2,Urban,2,174449.8883631975
48964,2725,1,Suburb,4,319511.77837686613
48965,1128,1,Suburb,5,145123.50597270296
48966,1318,1,Urban,5,147961.61143859
48967,1706,1,Urban,5,305308.2779387535
48968,1508,3,Urban,3,246020.3939830595
48969,1019,3,Rural,2,153689.98899991432
48970,2834,3,Rural,5,309214.0489534061
48971,1751,2,Urban,3,138815.2770692464
48972,1234,2,Urban,3,146922.64319386645
48973,2620,2,Suburb,2,221791.08943107008
48974,1605,2,Suburb,4,215018.80855931735
48975,1553,3,Rural,2,193762.00933393312
48976,2899,2,Rural,3,342845.6181473432
48977,2373,2,Suburb,4,294917.84613194223
48978,1452,2,Rural,4,112910.48039346193
48979,1585,1,Urban,5,209493.7396016138
48980,1983,3,Rural,3,266389.39491432544
48981,2900,3,Rural,2,329957.57204773085
48982,2532,3,Urban,2,268077.93349359004
48983,2650,1,Urban,5,246828.4423899052
48984,1422,3,Urban,3,100593.1464828895
48985,2213,3,Suburb,2,172116.09361991633
48986,2967,3,Urban,2,391024.1808959186
48987,2148,2,Suburb,2,188157.3176242564
48988,1005,2,Rural,4,170190.3303222201
48989,1457,3,Rural,4,192489.58480728703
48990,2914,1,Rural,5,267997.67295128794
48991,1553,2,Urban,5,157427.12520454402
48992,2593,1,Rural,2,216242.6462420389
48993,2962,1,Suburb,3,327817.54915625125
48994,1521,1,Rural,3,154217.36517695282
48995,2112,3,Rural,5,240538.5413252196
48996,1845,2,Suburb,3,143060.6139409414
48997,2134,3,Suburb,3,357594.92460881843
48998,1550,3,Suburb,2,112331.27129475192
48999,2420,2,Suburb,2,265011.27934702334
49000,2994,1,Suburb,3,275705.0797398208
49001,2702,3,Rural,2,333524.6899422193
49002,1010,1,Urban,3,161993.82959148896
49003,2645,1,Urban,3,323187.9131753621
49004,1496,1,Urban,4,132124.88313816913
49005,2039,2,Suburb,3,216163.7350703267
49006,2056,1,Rural,4,213491.5556572376
49007,1744,2,Suburb,5,200853.7680144095
49008,1488,2,Urban,3,160513.13209753972
49009,2211,3,Rural,5,177264.04954208987
49010,1735,1,Urban,2,185929.21354338943
49011,2594,3,Rural,4,274836.5467040237
49012,1457,3,Rural,5,173660.05408360154
49013,2074,2,Urban,2,166262.72666135224
49014,2294,3,Suburb,3,153415.99423489766
49015,1463,1,Suburb,4,139128.92609129671
49016,1042,1,Urban,3,49063.91283672719
49017,1538,2,Urban,5,135439.84085106693
49018,1567,1,Rural,3,198300.96316827275
49019,1120,2,Urban,2,160893.5520306037
49020,1624,2,Rural,5,156557.15222968167
49021,1315,2,Rural,4,152235.65944146074
49022,2021,1,Rural,2,113007.36324085838
49023,2138,3,Rural,2,232976.58579283
49024,1620,2,Urban,4,215015.8440314436
49025,1453,2,Suburb,2,92143.39922433103
49026,1686,3,Urban,5,112779.63077880949
49027,1623,2,Urban,3,273521.344134729
49028,1611,3,Suburb,4,217619.1259010642
49029,2543,2,Suburb,4,342724.96153419773
49030,1958,3,Suburb,5,294180.1218559417
49031,1646,2,Rural,5,169151.02098041435
49032,1762,2,Rural,4,107102.01165513924
49033,2360,2,Suburb,4,185756.2696423529
49034,1239,2,Rural,4,224873.2717213265
49035,1733,1,Rural,4,171966.02473949923
49036,2409,1,Urban,5,300325.5938509857
49037,2168,2,Suburb,3,217059.01602106963
49038,1376,3,Suburb,4,237840.153713596
49039,1003,2,Rural,2,114661.59280139962
49040,1793,3,Rural,2,99067.44312082486
49041,1845,3,Suburb,2,98308.90699203189
49042,2351,1,Suburb,5,240884.5355626052
49043,1196,3,Suburb,4,96703.00952398696
49044,1388,2,Suburb,5,101036.47604517672
49045,2663,1,Suburb,2,292315.9530716189
49046,1260,1,Suburb,3,94073.29357963128
49047,1602,1,Urban,2,122898.50210063436
49048,2860,2,Urban,4,369917.5371553353
49049,2794,3,Suburb,3,320451.74779997935
49050,2957,3,Rural,3,292305.24511806737
49051,1093,2,Rural,3,135026.66176036478
49052,2280,2,Suburb,2,255670.1030266628
49053,1135,1,Urban,5,121200.34422285973
49054,1524,2,Urban,2,145307.77928069688
49055,2733,3,Rural,4,394055.8613795812
49056,1497,2,Rural,3,160271.61488026925
49057,2201,3,Suburb,5,318116.29928155686
49058,1111,2,Rural,5,126843.5581612279
49059,2287,3,Rural,4,264687.2114140333
49060,2437,2,Rural,4,238336.173799504
49061,1368,2,Suburb,4,152265.6210960909
49062,1935,1,Suburb,3,224313.49077456235
49063,2614,1,Suburb,3,388946.8126705753
49064,2401,2,Urban,4,310887.826904812
49065,1767,3,Urban,3,250826.0399436137
49066,1585,3,Rural,2,105908.38382363266
49067,2406,2,Urban,5,247672.2022767208
49068,1672,1,Urban,3,120451.75046241122
49069,1510,3,Rural,5,255495.27020505897
49070,1712,1,Rural,2,149438.55165354285
49071,2904,1,Suburb,3,302374.1127781997
49072,1819,1,Urban,4,187881.9606060653
49073,1376,2,Suburb,4,72485.10267979706
49074,1544,3,Suburb,2,193703.5625536689
49075,1072,2,Urban,2,153307.74551579685
49076,1973,1,Suburb,3,149125.75517145154
49077,1503,3,Rural,2,218125.0269577101
49078,2375,3,Rural,5,315525.0633571372
49079,1804,2,Urban,4,186023.01129937667
49080,1709,3,Suburb,3,154899.71964103708
49081,1324,3,Urban,2,154178.05353238888
49082,1387,2,Urban,5,157217.72814848338
49083,1827,1,Urban,4,248663.95305622023
49084,1239,1,Urban,4,76808.07750733155
49085,1975,3,Suburb,3,168083.37015617246
49086,2097,1,Urban,3,285994.9201084611
49087,1030,1,Rural,3,172988.7858270203
49088,1478,2,Suburb,3,165329.89520670933
49089,2037,1,Suburb,2,165246.44396936684
49090,1716,2,Urban,3,127749.43906083136
49091,2339,2,Rural,2,242940.56427337124
49092,1067,1,Urban,5,86664.84842054822
49093,2663,2,Suburb,5,288631.73354317807
49094,2005,3,Urban,4,224765.3841495282
49095,1537,2,Urban,5,221680.01998215207
49096,2943,2,Urban,5,307845.3279093473
49097,2719,2,Urban,3,359861.73630902544
49098,2672,1,Rural,3,280828.1688188643
49099,1290,2,Urban,3,214511.0751714076
49100,2641,3,Suburb,5,359107.79240253643
49101,1974,1,Suburb,3,203528.1468519333
49102,1023,1,Urban,3,120787.33854876545
49103,1414,1,Urban,3,144906.1837071484
49104,1850,3,Rural,3,236162.42301058627
49105,1961,2,Urban,2,232042.86433519228
49106,2729,2,Rural,3,292492.65342355205
49107,1680,3,Urban,5,201890.7767279484
49108,2059,3,Suburb,3,231223.43052340616
49109,1100,1,Urban,3,189938.682143018
49110,1545,3,Suburb,2,212798.28864576496
49111,2912,2,Rural,3,376407.1488449435
49112,1038,1,Rural,3,106255.46274578809
49113,1210,3,Suburb,4,113311.10267508178
49114,1741,1,Urban,3,141274.27502694924
49115,2814,3,Urban,5,306058.20355049154
49116,1591,2,Suburb,4,190589.2191849365
49117,1749,3,Rural,4,213540.1726193186
49118,1171,2,Suburb,5,129980.16322506212
49119,1837,3,Suburb,5,205752.88092934963
49120,1441,3,Suburb,3,146519.30657905937
49121,2082,1,Rural,3,311197.49937132245
49122,2433,2,Suburb,3,276408.0669156723
49123,1533,3,Suburb,4,125005.2365401422
49124,1364,3,Rural,5,84460.63215242412
49125,1366,3,Rural,2,121098.26779414198
49126,2367,1,Urban,2,265165.6132466314
49127,2773,2,Rural,3,272037.6616800092
49128,1295,1,Rural,5,119361.31739321738
49129,2364,1,Urban,3,247098.12211943604
49130,1605,1,Suburb,4,215949.70353958305
49131,1755,3,Suburb,4,255269.3776040667
49132,1522,1,Rural,2,163599.15239100702
49133,2652,2,Urban,5,351678.3005129599
49134,1264,2,Suburb,5,125840.91150798628
49135,2547,2,Suburb,4,291172.95758323424
49136,2689,2,Rural,5,280597.5866229103
49137,2061,1,Urban,2,214492.73284770665
49138,2154,3,Suburb,3,208576.56271308425
49139,1381,3,Urban,5,182196.6766081777
49140,2248,3,Rural,5,311298.5551166245
49141,2166,2,Suburb,2,189101.0927471729
49142,1430,2,Suburb,2,167335.65489273664
49143,1388,1,Urban,3,118193.30778264748
49144,1053,2,Urban,2,97905.41644064832
49145,1023,1,Urban,4,211020.8898995415
49146,1394,1,Rural,4,160858.1610489093
49147,1632,2,Suburb,3,215106.3718929361
49148,1118,3,Urban,3,113879.64352232109
49149,2696,2,Rural,5,283038.3461560126
49150,1982,2,Suburb,4,135165.32171321593
49151,2609,2,Rural,4,277044.3598471573
49152,2208,3,Urban,4,303900.3630660984
49153,2971,1,Urban,4,325329.32618194306
49154,1191,1,Rural,2,107289.35707992436
49155,2962,1,Urban,4,365030.58870855294
49156,2755,3,Rural,3,240970.1125286781
49157,1486,3,Rural,5,232335.54387841385
49158,1632,3,Rural,5,144314.30832323173
49159,1720,1,Suburb,3,143360.36408753603
49160,1383,1,Suburb,4,164582.27482086793
49161,1811,3,Urban,2,238288.62425621448
49162,1345,1,Rural,4,128601.40111538988
49163,1472,3,Rural,4,226905.42303364884
49164,1675,1,Suburb,3,318308.4313981505
49165,2803,2,Rural,5,324942.608731294
49166,2975,3,Suburb,5,294844.07653456845
49167,1002,2,Suburb,5,188652.45509600488
49168,2073,3,Suburb,3,263045.0667209358
49169,1924,1,Rural,2,268956.4317683561
49170,1875,2,Suburb,2,186129.29447722272
49171,2527,1,Suburb,5,381367.2192593007
49172,1983,3,Suburb,5,236750.26548401863
49173,2234,1,Urban,2,219970.5628602853
49174,1972,1,Suburb,3,204431.93911808223
49175,2551,2,Suburb,2,216756.505162584
49176,2703,1,Suburb,4,304474.44452457264
49177,2306,1,Urban,4,259758.3797209251
49178,1378,3,Suburb,3,133408.10569367104
49179,2349,1,Urban,5,244236.91915095955
49180,2321,2,Urban,4,359701.91289952147
49181,2720,3,Suburb,2,291895.3147194799
49182,1137,3,Suburb,4,58717.32240871018
49183,1124,1,Rural,2,46518.05921157538
49184,1933,2,Urban,2,255369.9445697445
49185,2415,2,Rural,2,300136.24380604405
49186,2425,1,Urban,4,261635.4464066807
49187,1479,2,Urban,3,153412.96308422828
49188,2424,1,Rural,2,294248.5030981021
49189,1569,1,Suburb,4,150592.0621511299
49190,2385,3,Rural,5,239410.2074469275
49191,1065,1,Rural,3,77778.8777465146
49192,2451,2,Urban,4,323660.3903677807
49193,1851,3,Suburb,3,256703.79450343715
49194,2737,1,Urban,4,352330.6216221421
49195,2544,2,Suburb,2,358077.03709418303
49196,1431,3,Urban,5,248261.0700160989
49197,2958,3,Suburb,4,325847.097345022
49198,2128,3,Suburb,3,246671.20733099335
49199,2112,3,Suburb,5,167475.79516423476
49200,1600,1,Suburb,5,168533.31128525117
49201,1855,1,Rural,5,212980.1856207292
49202,1005,2,Suburb,2,99735.01842689872
49203,1157,2,Suburb,2,177996.33907486682
49204,2402,1,Suburb,4,257033.35665293707
49205,1329,1,Rural,2,90694.709165212
49206,2126,3,Suburb,5,240265.48526597064
49207,1222,3,Rural,3,125084.67608973436
49208,1401,3,Urban,5,180760.12572276528
49209,2706,3,Suburb,5,289930.3409808868
49210,1544,2,Rural,2,178650.93020513977
49211,1508,2,Suburb,3,202245.4003155895
49212,2716,2,Urban,5,340159.34028464835
49213,1183,1,Rural,3,129989.28934884848
49214,1914,3,Urban,3,188140.7752392745
49215,2110,1,Rural,5,305674.9629920435
49216,1580,3,Urban,2,132975.10982553044
49217,2403,1,Rural,2,291938.6843007133
49218,1537,3,Urban,4,82037.95068679824
49219,2436,1,Suburb,5,206404.136549132
49220,2943,2,Suburb,5,284786.386125335
49221,1517,1,Rural,3,158147.36429949035
49222,1767,1,Suburb,3,215430.40015860245
49223,2717,1,Urban,4,301465.6092619912
49224,1294,1,Suburb,4,157381.9091217087
49225,2014,1,Rural,3,253800.56217664148
49226,1259,2,Rural,3,244362.5038210856
49227,2407,2,Urban,4,385626.7771336993
49228,1825,2,Urban,2,152660.1547748564
49229,2327,3,Rural,4,242476.74972103705
49230,1315,1,Rural,3,81220.10299434829
49231,1745,3,Rural,5,261551.36252580228
49232,2817,3,Rural,3,269966.4390784712
49233,1718,3,Suburb,2,244885.89271742824
49234,2100,2,Urban,3,243365.2835700329
49235,1679,1,Rural,3,218501.0204071733
49236,1853,2,Urban,4,267594.4359997701
49237,2402,3,Rural,2,281645.921570561
49238,1460,1,Rural,4,63434.90591425882
49239,2079,3,Rural,5,198647.53448262732
49240,1806,3,Rural,5,283482.03598806605
49241,2104,2,Suburb,2,245583.06224644708
49242,2702,2,Urban,5,342120.1203918225
49243,2199,2,Suburb,5,244660.52198847712
49244,1792,2,Rural,3,286293.99294735084
49245,1929,1,Suburb,4,302450.44485469454
49246,2406,3,Rural,4,300475.2928839277
49247,1148,1,Suburb,4,142926.46559581204
49248,1767,1,Urban,2,180923.44814216715
49249,2304,3,Rural,3,249942.7608473251
49250,1344,3,Urban,3,161110.63541744126
49251,2813,1,Rural,2,334574.0592854544
49252,2814,3,Rural,4,326962.6308733976
49253,2432,1,Suburb,3,185415.8092218729
49254,2741,3,Rural,3,339146.71452583844
49255,1973,3,Suburb,4,186980.5730013297
49256,1921,2,Suburb,5,169412.85352138782
49257,1029,3,Rural,2,123801.29141514476
49258,1729,1,Suburb,3,284679.1941535477
49259,2445,3,Suburb,4,350225.98956245143
49260,1981,3,Suburb,5,290765.540501744
49261,1230,2,Rural,4,75673.47516867667
49262,2382,3,Urban,4,306932.0133085457
49263,2185,3,Urban,5,236654.9485947863
49264,1728,2,Suburb,2,161790.33464270254
49265,2251,2,Suburb,3,192033.5964856672
49266,2868,2,Rural,2,187917.52636468943
49267,2244,2,Rural,2,261801.33622535376
49268,1745,3,Urban,4,203651.05616311624
49269,2096,2,Suburb,4,237506.62914944327
49270,1398,1,Urban,4,156004.05136851803
49271,1094,2,Rural,2,119907.42602753369
49272,2963,1,Suburb,3,315685.5481741957
49273,1474,3,Rural,4,179872.19762983604
49274,2118,3,Suburb,5,342823.5130058625
49275,2929,2,Suburb,3,322901.2869198735
49276,2778,3,Urban,3,316746.6288872666
49277,2908,1,Urban,3,266815.0078586558
49278,2828,2,Suburb,5,349304.09808608494
49279,1774,1,Urban,5,147301.07815871752
49280,2147,1,Suburb,4,254999.50618239207
49281,1799,2,Urban,3,269409.08167678845
49282,2523,2,Suburb,2,312112.0498092608
49283,2802,1,Urban,2,271974.81581241894
49284,1943,2,Urban,2,183771.52085430865
49285,2022,2,Urban,4,299404.04676249955
49286,1620,3,Urban,2,176209.6316570605
49287,1859,3,Rural,3,233030.53200041692
49288,1963,2,Urban,4,258786.7996952153
49289,2071,1,Rural,4,231986.71868293
49290,1812,2,Urban,5,193599.9603303555
49291,1094,3,Rural,3,155067.11314271705
49292,2500,2,Rural,2,249771.23052577465
49293,1032,3,Rural,3,150693.6703168721
49294,2141,3,Urban,3,250888.05244765716
49295,2667,1,Rural,4,300012.2871047295
49296,2274,2,Urban,2,317163.8528604055
49297,2326,3,Suburb,2,219346.36668382253
49298,1121,2,Rural,2,136832.14864987604
49299,1217,1,Suburb,5,122203.40114893128
49300,2076,1,Rural,3,233387.8828710392
49301,2149,1,Suburb,4,294644.4151431504
49302,2182,1,Rural,4,243246.0157948601
49303,2694,2,Suburb,4,290677.63514029206
49304,1794,3,Urban,2,122812.08620824156
49305,2624,2,Urban,2,269414.8986109897
49306,1175,2,Urban,4,123022.277105345
49307,1291,3,Rural,3,83733.3961242774
49308,2968,1,Rural,4,298428.0498301915
49309,2182,2,Rural,3,250818.361581874
49310,1490,1,Urban,4,203611.65881526223
49311,1760,3,Suburb,3,281496.91769243457
49312,2380,3,Rural,4,275309.8998370216
49313,1633,3,Urban,5,325243.5186395972
49314,2260,1,Rural,5,231214.32837668265
49315,2451,1,Rural,2,234497.3804971265
49316,1124,3,Urban,2,225505.3651518455
49317,2338,1,Suburb,2,204143.22862102717
49318,2302,1,Suburb,2,233040.5403634659
49319,2890,3,Rural,4,316865.1843982347
49320,2859,1,Urban,5,322801.4989413883
49321,1603,2,Urban,2,137758.39147411316
49322,1937,3,Suburb,3,228235.47104491733
49323,2128,3,Rural,3,309268.08534438896
49324,2065,3,Suburb,2,266171.7925882174
49325,2420,1,Urban,2,284122.5585555439
49326,2664,3,Urban,2,305599.93674739084
49327,2483,1,Urban,4,185710.07318751665
49328,1490,1,Suburb,3,111070.8307863576
49329,1564,2,Rural,3,249593.07214772416
49330,1167,1,Suburb,3,130686.98910999025
49331,2625,2,Rural,5,329197.7835707673
49332,1758,2,Suburb,4,207437.2388986353
49333,2197,2,Suburb,5,184895.9235879345
49334,2395,2,Urban,4,275083.2298197239
49335,2622,2,Suburb,3,289874.2355322747
49336,2904,1,Urban,3,346361.5942806038
49337,2173,1,Rural,5,340491.4417351292
49338,1248,2,Rural,3,223643.71668260448
49339,2650,1,Urban,2,300783.7874322681
49340,1179,1,Suburb,4,136386.4992804718
49341,2143,2,Suburb,3,225128.8883295325
49342,1027,3,Rural,2,92401.6706076915
49343,2844,1,Urban,5,398673.8925802793
49344,1116,1,Rural,3,252790.76742290013
49345,1702,3,Rural,3,257603.51254100332
49346,1656,1,Urban,4,202207.86010258505
49347,1831,1,Suburb,3,141128.5683199996
49348,1261,3,Urban,4,137444.46130173837
49349,2677,2,Urban,5,380280.663642589
49350,1625,2,Suburb,4,154431.1648997661
49351,2919,1,Suburb,5,270355.54555531667
49352,1784,1,Rural,3,152260.1842710236
49353,2061,2,Rural,2,172805.72231764658
49354,1196,2,Suburb,5,135424.22675637514
49355,2548,1,Suburb,3,272742.1229823391
49356,2647,3,Rural,5,311722.3127206939
49357,2460,3,Suburb,3,279474.61758817465
49358,2672,2,Urban,3,306423.1942196294
49359,1683,2,Suburb,2,188876.82460954523
49360,2662,1,Suburb,4,295733.77978919074
49361,1873,3,Urban,2,202097.6481752835
49362,2433,3,Suburb,5,252397.64286473175
49363,1332,1,Suburb,2,279172.43959286966
49364,2554,3,Rural,3,265098.9730200779
49365,2967,3,Suburb,3,322142.3149728105
49366,2488,3,Rural,2,266933.09377220634
49367,1719,3,Urban,5,296215.6788091766
49368,2181,3,Rural,4,254237.6690759157
49369,2183,2,Urban,4,315434.7701349185
49370,2357,1,Urban,3,251597.00202412045
49371,2775,2,Suburb,4,255149.35224544664
49372,2399,2,Rural,4,317946.1023743821
49373,1078,3,Rural,5,99554.62012124814
49374,2867,1,Urban,4,387581.1727431522
49375,2892,2,Urban,2,287194.4798344352
49376,2866,3,Urban,5,321245.9017937343
49377,1196,3,Suburb,2,135533.3143600513
49378,2143,3,Urban,3,203086.86866328568
49379,2783,1,Urban,5,409479.62800525536
49380,2674,2,Rural,4,284961.20896749344
49381,1225,2,Suburb,5,77396.26086393141
49382,1594,1,Rural,3,214253.32158653517
49383,2433,1,Rural,2,177286.2578182883
49384,2561,3,Suburb,3,267944.7815178052
49385,2663,3,Suburb,5,253480.6654503213
49386,1912,2,Urban,2,210502.53728294856
49387,1734,3,Rural,2,278740.3159106503
49388,2362,3,Suburb,5,290808.814355524
49389,2579,1,Urban,3,208526.433772334
49390,2619,2,Rural,4,221745.83041776967
49391,1918,3,Rural,3,247441.08645637304
49392,1536,3,Rural,4,227836.4393649553
49393,1219,3,Urban,3,117864.79926416602
